track_id,frame_idx,cx,cy,vx,vy,cov_x,cov_y,cov_vx,cov_vy,bbox_w,bbox_h,age,time_since_update
4,143,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,126,0
4,144,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,127,0
4,145,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,128,0
4,146,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,129,0
4,147,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,130,0
4,148,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,131,0
4,149,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,132,0
4,150,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,133,0
4,151,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,134,0
4,152,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,135,0
4,153,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,136,0
4,154,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,137,0
4,155,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,138,0
4,156,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,139,0
4,157,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,140,0
4,158,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,141,0
4,159,692.5,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,17.0,12.0,142,0
4,160,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,143,0
4,161,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,144,0
4,162,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,145,0
4,163,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,146,0
4,164,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,147,0
4,165,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,148,0
4,166,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,149,0
4,167,692.0,142.0,0.0000,0.0000,0.039230,0.038516,1.000000,0.000000,18.0,12.0,150,0
